YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2018,2018,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.8,21.8,20.2,23.4,4988,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,55,Total,Total,OVR,OVERALL
2018,2018,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.4,34.4,32.5,36.3,4756,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Total,Total,OVR,OVERALL
2018,2018,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.3,34.3,33.2,35.5,9727,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,49,Total,Total,OVR,OVERALL
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.9,28.9,28.6,29.1,398316,,OWS,OWS1,Q036,59,Total,Total,OVR,OVERALL
2018,2018,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.5,32.5,30.8,34.2,4622,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,54,Total,Total,OVR,OVERALL
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.5,33.5,31.7,35.4,4629,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Total,Total,OVR,OVERALL
2018,2018,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.7,35.7,33.6,37.9,3434,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q037,16,Total,Total,OVR,OVERALL
2018,2018,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.4,28.4,26.3,30.5,3434,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,16,Total,Total,OVR,OVERALL
2018,2018,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.6,24.6,23.2,26,5303,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q047,17,Total,Total,OVR,OVERALL
2018,2018,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33,33,31.8,34.2,9589,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Total,Total,OVR,OVERALL
2018,2018,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.3,32.3,30.7,34,6269,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,35,Total,Total,OVR,OVERALL
2016,2016,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,23.8,23.8,22.5,25.2,7659,"(21.304850435, -157.857749403)",OWS,OWS1,Q036,15,Total,Total,OVR,OVERALL
2018,2018,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.9,18.9,17.7,20.3,6536,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,50,Total,Total,OVR,OVERALL
2016,2016,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.8,34.8,33,36.5,10789,"(31.827240407, -99.426770206)",OWS,OWS1,Q037,48,Total,Total,OVR,OVERALL
2018,2018,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.7,35.7,34.8,36.7,15631,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q037,27,Total,Total,OVR,OVERALL
2018,2018,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21,21,20,22,11911,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,6,Total,Total,OVR,OVERALL
2018,2018,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.4,22.4,21.2,23.5,10694,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q047,9,Total,Total,OVR,OVERALL
2018,2018,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.1,34.1,32.9,35.3,13669,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Total,Total,OVR,OVERALL
2018,2018,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,31.1,31.1,29.2,33.1,4081,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q037,11,Total,Total,OVR,OVERALL
2018,2018,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,32.4,32.4,30.8,34.1,8537,"(37.645970271000465, -84.77497104799966)",PA,PA1,Q047,21,Total,Total,OVR,OVERALL
2018,2018,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.2,27.2,25.7,28.8,5244,"(35.47203135600046, -97.52107021399968)",PA,PA1,Q047,40,Total,Total,OVR,OVERALL
2018,2018,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,36.8,36.8,34.9,38.7,4720,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Total,Total,OVR,OVERALL
2018,2018,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.5,22.5,21.5,23.5,10806,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q047,20,Total,Total,OVR,OVERALL
2018,2018,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.1,35.1,33.3,37,5224,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,38,Total,Total,OVR,OVERALL
2018,2018,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.6,29.6,27.9,31.4,5235,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Total,Total,OVR,OVERALL
2018,2018,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.2,22.2,20.8,23.6,6712,"(34.52088095200048, -106.24058098499967)",PA,PA1,Q047,35,Total,Total,OVR,OVERALL
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.4,27.4,27.2,27.7,470700,,OWS,OWS1,Q036,59,Total,Total,OVR,OVERALL
2018,2018,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,25.6,25.6,23.9,27.5,11194,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,48,Total,Total,OVR,OVERALL
2018,2018,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.7,22.7,21.3,24.3,5184,"(47.06652897200047, -109.42442064499971)",PA,PA1,Q047,30,Total,Total,OVR,OVERALL
2018,2018,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35,35,33.3,36.8,5802,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,29,Total,Total,OVR,OVERALL
2018,2018,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.4,22.4,21.1,23.8,6658,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q047,25,Total,Total,OVR,OVERALL
2018,2018,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.7,27.7,26,29.5,5141,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,44,Total,Total,OVR,OVERALL
2018,2018,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32,32,30.2,33.8,4585,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Total,Total,OVR,OVERALL
2018,2018,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.9,35.9,34.1,37.8,5224,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q037,38,Total,Total,OVR,OVERALL
2018,2018,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.1,36.1,34.3,38,4585,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,55,Total,Total,OVR,OVERALL
2018,2018,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.2,35.2,33.4,37,7449,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q037,4,Total,Total,OVR,OVERALL
2018,2018,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.2,28.2,26.7,29.8,4895,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,54,Total,Total,OVR,OVERALL
2018,2018,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.9,19.9,18.6,21.2,7898,"(21.304850435000446, -157.85774940299973)",PA,PA1,Q047,15,Total,Total,OVR,OVERALL
2018,2018,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.1,34.1,32.6,35.6,6885,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,18,Total,Total,OVR,OVERALL
2018,2018,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.9,34.9,33.2,36.6,6269,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q037,35,Total,Total,OVR,OVERALL
2018,2018,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,37.1,37.1,35.1,39.1,4963,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Total,Total,OVR,OVERALL
2018,2018,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,31.9,31.9,30.2,33.6,8013,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q037,21,Total,Total,OVR,OVERALL
2018,2018,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.7,25.7,24.3,27.2,6092,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,25,Total,Total,OVR,OVERALL
2013,2013,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.4,25.4,24.2,26.6,8465,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,36,Total,Total,OVR,OVERALL
2014,2014,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.7,27.7,25.3,30.2,2518,"(13.444304, 144.793731)",PA,PA1,Q047,66,Total,Total,OVR,OVERALL
2018,2018,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24,24,22.6,25.5,6207,"(40.79373015200048, -77.86070029399963)",PA,PA1,Q047,42,Total,Total,OVR,OVERALL
2018,2018,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.3,34.3,33.1,35.5,9901,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q037,20,Total,Total,OVR,OVERALL
2017,2017,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.7,25.7,24.6,26.9,11180,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,36,Total,Total,OVR,OVERALL
2018,2018,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,47.3,47.3,45.6,49.1,4839,"(18.220833, -66.590149)",PA,PA1,Q047,72,Total,Total,OVR,OVERALL
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.8,26.8,25.2,28.4,5225,"(39.008830667000495, -75.57774116799965)",PA,PA1,Q047,10,Total,Total,OVR,OVERALL
2018,2018,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.5,34.5,33.3,35.7,9589,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q037,26,Total,Total,OVR,OVERALL
2018,2018,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.8,34.8,32.8,36.8,10187,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,48,Total,Total,OVR,OVERALL
2018,2018,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.6,34.6,33.1,36.1,7474,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q037,15,Total,Total,OVR,OVERALL
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.3,34.3,32.4,36.2,4629,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q037,10,Total,Total,OVR,OVERALL
2018,2018,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.9,22.9,22,24,17517,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q047,24,Total,Total,OVR,OVERALL
2018,2018,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,25.4,25.4,24.3,26.6,12739,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q047,39,Total,Total,OVR,OVERALL
2018,2018,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.7,25.7,23.3,28.2,2767,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Total,Total,OVR,OVERALL
2018,2018,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.4,36.4,34.5,38.2,4804,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q037,30,Total,Total,OVR,OVERALL
2018,2018,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.4,27.4,26.2,28.7,9722,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Total,Total,OVR,OVERALL
2018,2018,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.5,29.5,27.1,32,3005,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Total,Total,OVR,OVERALL
