YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2014,2014,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34,34,32.1,35.9,3628,"(18.220833, -66.590149)",OWS,OWS1,Q037,72,Gender,Female,GEN,FEMALE
2018,2018,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28,28,25.4,30.7,2193,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,11,Gender,Female,GEN,FEMALE
2018,2018,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.6,23.6,21.5,25.9,2663,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q047,29,Gender,Male,GEN,MALE
2015,2015,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,41.5,41.5,36.5,46.6,689,"(13.444304, 144.793731)",PA,PA1,Q046,66,Gender,Male,GEN,MALE
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.5,33.5,31,36,2510,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Gender,Female,GEN,FEMALE
2018,2018,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,27.7,27.7,26.1,29.4,4685,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,49,Gender,Female,GEN,FEMALE
2018,2018,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,31,31,29.2,32.7,4493,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q037,13,Gender,Female,GEN,FEMALE
2018,2018,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.8,33.8,31.9,35.7,5233,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Gender,Male,GEN,MALE
2018,2018,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.7,24.7,23.3,26.2,5824,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q047,20,Gender,Female,GEN,FEMALE
2018,2018,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.3,33.3,31.7,35,4762,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Gender,Male,GEN,MALE
2018,2018,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,25.3,25.3,23.1,27.5,2130,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,54,Gender,Male,GEN,MALE
2018,2018,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.5,27.5,25.1,30,2320,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,47,Gender,Male,GEN,MALE
2018,2018,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.8,25.8,23.5,28.2,2467,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,30,Gender,Female,GEN,FEMALE
2018,2018,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18,18,16.8,19.3,7025,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,53,Gender,Female,GEN,FEMALE
2018,2018,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,26.8,26.8,24.7,29.1,3191,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,50,Gender,Female,GEN,FEMALE
2018,2018,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,27.8,27.8,25.8,29.9,3201,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q037,28,Gender,Female,GEN,FEMALE
2018,2018,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20,20,18.5,21.7,4711,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q047,9,Gender,Male,GEN,MALE
2018,2018,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.5,23.5,21.3,25.9,2647,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,55,Gender,Female,GEN,FEMALE
2018,2018,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.7,21.7,21.3,22.1,194504,,PA,PA1,Q047,59,Gender,Male,GEN,MALE
2018,2018,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.2,22.2,19.7,24.8,4948,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,48,Gender,Male,GEN,MALE
2014,2014,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,39.9,39.9,35.8,44.2,1062,"(13.444304, 144.793731)",OWS,OWS1,Q037,66,Gender,Male,GEN,MALE
2018,2018,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.4,31.4,29.8,33.1,4666,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,26,Gender,Male,GEN,MALE
2018,2018,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.8,30.8,26.1,35.8,824,"(13.444304, 144.793731)",OWS,OWS1,Q036,66,Gender,Female,GEN,FEMALE
2018,2018,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,36,36,34.4,37.7,4186,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Gender,Male,GEN,MALE
2018,2018,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,38.7,38.7,36.8,40.6,3736,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q037,13,Gender,Male,GEN,MALE
2018,2018,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.1,34.1,31.4,36.9,2138,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Gender,Male,GEN,MALE
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.2,23.2,21.1,25.6,2309,"(39.008830667000495, -75.57774116799965)",PA,PA1,Q047,10,Gender,Male,GEN,MALE
2018,2018,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42.7,42.7,39.8,45.6,2366,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q037,44,Gender,Male,GEN,MALE
2018,2018,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.9,34.9,32,37.9,1908,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Gender,Male,GEN,MALE
2018,2018,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.1,23.1,21.7,24.6,6549,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q047,31,Gender,Male,GEN,MALE
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.2,29.2,26.8,31.7,2510,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q037,10,Gender,Female,GEN,FEMALE
2018,2018,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,30.7,30.7,28.2,33.4,2467,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q037,30,Gender,Female,GEN,FEMALE
2018,2018,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,41.6,41.6,39.5,43.7,4173,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q037,45,Gender,Male,GEN,MALE
2018,2018,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28,28,26.5,29.6,6131,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Gender,Female,GEN,FEMALE
2018,2018,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,41.2,41.2,39.4,43,7139,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q037,24,Gender,Male,GEN,MALE
2018,2018,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,15.9,15.9,13.9,18.2,1963,"(38.89037138500049, -77.03196112699965)",PA,PA1,Q047,11,Gender,Male,GEN,MALE
2018,2018,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.6,29.6,27.5,31.9,2545,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,54,Gender,Female,GEN,FEMALE
2018,2018,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.9,26.9,24.7,29.3,2357,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q047,28,Gender,Male,GEN,MALE
2018,2018,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.1,28.1,25.7,30.6,2764,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,33,Gender,Female,GEN,FEMALE
2018,2018,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,30.8,30.8,28.8,32.9,7407,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,12,Gender,Female,GEN,FEMALE
2018,2018,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.5,31.5,29.3,33.7,4469,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,23,Gender,Male,GEN,MALE
2018,2018,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,23,23,21.2,24.9,3786,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,15,Gender,Female,GEN,FEMALE
2018,2018,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,40.4,40.4,37.8,43.1,2097,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q037,40,Gender,Male,GEN,MALE
2015,2015,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,34.8,34.8,30,39.9,814,"(13.444304, 144.793731)",PA,PA1,Q047,66,Gender,Female,GEN,FEMALE
2018,2018,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.2,30.2,28.1,32.5,7407,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,12,Gender,Female,GEN,FEMALE
2018,2018,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.2,18.2,16.3,20.3,2912,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,50,Gender,Male,GEN,MALE
2018,2018,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,38.5,38.5,36.1,40.8,2545,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,54,Gender,Female,GEN,FEMALE
2018,2018,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,39.7,39.7,37.4,42.1,6394,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,12,Gender,Male,GEN,MALE
2018,2018,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.5,28.5,27,30.2,7362,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q047,39,Gender,Female,GEN,FEMALE
2018,2018,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.4,28.4,26.3,30.5,3552,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q047,29,Gender,Female,GEN,FEMALE
2018,2018,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.2,29.2,27.2,31.4,2617,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,41,Gender,Male,GEN,MALE
2018,2018,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.5,27.5,26.3,28.8,7673,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,27,Gender,Female,GEN,FEMALE
2018,2018,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.1,24.1,22,26.2,6801,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,12,Gender,Male,GEN,MALE
2018,2018,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,17.1,17.1,15.8,18.4,6026,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,53,Gender,Male,GEN,MALE
2018,2018,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.6,34.6,32.2,37.1,2626,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,1,Gender,Male,GEN,MALE
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.8,29.8,29.4,30.2,221909,,OWS,OWS1,Q037,59,Gender,Female,GEN,FEMALE
2018,2018,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.2,19.2,17.9,20.6,5297,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,49,Gender,Female,GEN,FEMALE
2018,2018,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.9,29.9,27.5,32.5,2764,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q037,33,Gender,Female,GEN,FEMALE
2018,2018,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.2,29.2,26,32.7,1538,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,32,Gender,Female,GEN,FEMALE
2018,2018,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.1,33.1,30.5,35.8,2344,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Gender,Female,GEN,FEMALE
2016,2016,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.5,29.5,27.7,31.3,4535,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,51,Gender,Female,GEN,FEMALE
